Date,PM2.5 AQI Value,Main Pollutant,Site Name,Site ID,Source
07/21/2002,34,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
07/22/2002,57,,Portland - SE Lafayette,41-051-0080,AQS
07/23/2002,50,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
07/24/2002,43,,Portland - SE Lafayette,41-051-0080,AQS
07/25/2002,38,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
07/26/2002,20,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
07/27/2002,35,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
07/28/2002,32,,Portland - SE Lafayette,41-051-0080,AQS
07/29/2002,20,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
07/30/2002,16,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
07/31/2002,27,,Portland - SE Lafayette,41-051-0080,AQS
08/01/2002,29,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
08/02/2002,23,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
08/03/2002,25,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
08/04/2002,21,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
08/05/2002,23,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
08/06/2002,26,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
08/07/2002,30,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
08/08/2002,35,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
08/09/2002,33,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
08/10/2002,23,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
08/11/2002,33,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
08/12/2002,40,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
08/13/2002,52,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
08/14/2002,48,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
08/15/2002,56,,Portland - SE Lafayette,41-051-0080,AQS
08/16/2002,49,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
08/17/2002,40,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
08/18/2002,31,,Portland - SE Lafayette,41-051-0080,AQS
08/19/2002,30,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
08/20/2002,19,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
08/21/2002,33,,Portland - SE Lafayette,41-051-0080,AQS
08/22/2002,39,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
08/23/2002,46,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
08/24/2002,29,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
08/25/2002,19,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
08/26/2002,19,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
08/27/2002,36,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
08/28/2002,52,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
08/29/2002,31,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
08/30/2002,42,,Portland - SE Lafayette,41-051-0080,AQS
08/31/2002,39,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
09/01/2002,28,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
09/02/2002,22,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
09/03/2002,20,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
09/04/2002,30,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
09/05/2002,34,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
09/06/2002,35,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
09/07/2002,29,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
09/08/2002,31,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
09/09/2002,33,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
09/10/2002,36,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
09/11/2002,38,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
09/12/2002,43,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
09/13/2002,43,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
09/14/2002,43,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
09/15/2002,23,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
09/16/2002,25,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
09/17/2002,32,,Portland - SE Lafayette,41-051-0080,AQS
09/18/2002,32,,Portland - SE Lafayette,41-051-0080,AQS
09/19/2002,28,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
09/20/2002,20,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
09/21/2002,25,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
09/22/2002,41,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
09/23/2002,39,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
09/24/2002,36,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
09/25/2002,40,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
09/26/2002,37,,Portland - SE Lafayette,41-051-0080,AQS
09/27/2002,30,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
09/28/2002,31,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
09/29/2002,18,,Portland - SE Lafayette,41-051-0080,AQS
09/30/2002,22,,Portland - SE Lafayette,41-051-0080,AQS
10/01/2002,55,,Portland - SE Lafayette,41-051-0080,AQS
10/02/2002,63,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
10/03/2002,45,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
10/04/2002,32,,Portland - SE Lafayette,41-051-0080,AQS
10/05/2002,42,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
10/06/2002,52,,Portland - SE Lafayette,41-051-0080,AQS
10/07/2002,55,,Portland - SE Lafayette,41-051-0080,AQS
10/08/2002,48,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
10/09/2002,29,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
10/10/2002,32,,Portland - SE Lafayette,41-051-0080,AQS
10/11/2002,54,,Portland - SE Lafayette,41-051-0080,AQS
10/12/2002,41,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
10/13/2002,58,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
10/14/2002,56,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
10/15/2002,48,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
10/16/2002,50,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
10/17/2002,62,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
10/18/2002,58,,Portland - SE Lafayette,41-051-0080,AQS
10/19/2002,67,,Portland - SE Lafayette,41-051-0080,AQS
10/20/2002,32,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
10/21/2002,52,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
10/22/2002,56,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
10/23/2002,57,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
10/24/2002,77,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
10/25/2002,84,,Portland - SE Lafayette,41-051-0080,AQS
10/26/2002,93,,Portland - SE Lafayette,41-051-0080,AQS
10/27/2002,90,,Portland - SE Lafayette,41-051-0080,AQS
10/28/2002,80,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
10/29/2002,58,,Beaverton - Highland Park,41-067-0111,AQS
10/30/2002,21,,Portland - SE Lafayette,41-051-0080,AQS
10/31/2002,23,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
11/01/2002,44,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
11/02/2002,76,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
11/03/2002,87,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
11/04/2002,143,,VACANT LOT SURROUNDED BY RESIDENCES,41-067-1003,AQS
11/05/2002,80,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
11/06/2002,85,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
11/07/2002,67,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
11/08/2002,30,,Portland - SE Lafayette,41-051-0080,AQS
11/09/2002,29,,Portland - SE Lafayette,41-051-0080,AQS
11/10/2002,46,,Not Available,53-059-0002,AQS
11/11/2002,38,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
11/12/2002,37,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
11/13/2002,76,,VACANT LOT SURROUNDED BY RESIDENCES,41-067-1003,AQS
11/14/2002,89,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
11/15/2002,122,,Portland - SE Lafayette,41-051-0080,AQS
11/16/2002,87,,Portland - SE Lafayette,41-051-0080,AQS
11/17/2002,54,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
11/18/2002,64,,Portland - SE Lafayette,41-051-0080,AQS
11/19/2002,51,,VACANT LOT SURROUNDED BY RESIDENCES,41-067-1003,AQS
11/20/2002,63,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
11/21/2002,79,,Portland - SE Lafayette,41-051-0080,AQS
11/22/2002,75,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
11/23/2002,60,,Portland - SE Lafayette,41-051-0080,AQS
11/24/2002,52,,Portland - SE Lafayette,41-051-0080,AQS
11/25/2002,101,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
11/26/2002,75,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
11/27/2002,85,,VACANT LOT SURROUNDED BY RESIDENCES,41-067-1003,AQS
11/28/2002,129,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
11/29/2002,75,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
11/30/2002,58,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
12/01/2002,156,,VACANT LOT SURROUNDED BY RESIDENCES,41-067-1003,AQS
12/02/2002,66,,Portland - SE Lafayette,41-051-0080,AQS
12/03/2002,35,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
12/04/2002,70,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
12/05/2002,23,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
12/06/2002,19,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
12/07/2002,102,,VACANT LOT SURROUNDED BY RESIDENCES,41-067-1003,AQS
12/08/2002,33,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
12/09/2002,30,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
12/10/2002,37,,VACANT LOT SURROUNDED BY RESIDENCES,41-067-1003,AQS
12/11/2002,28,,Portland - SE Lafayette,41-051-0080,AQS
12/12/2002,45,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
12/13/2002,46,,VACANT LOT SURROUNDED BY RESIDENCES,41-067-1003,AQS
12/14/2002,21,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
12/15/2002,20,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
12/16/2002,53,,VACANT LOT SURROUNDED BY RESIDENCES,41-067-1003,AQS
12/17/2002,30,,Portland - SE Lafayette,41-051-0080,AQS
12/18/2002,31,,Portland - SE Lafayette,41-051-0080,AQS
12/19/2002,25,,VACANT LOT SURROUNDED BY RESIDENCES,41-067-1003,AQS
12/20/2002,26,,Portland - SE Lafayette,41-051-0080,AQS
12/21/2002,63,,Portland - SE Lafayette,41-051-0080,AQS
12/22/2002,76,,VACANT LOT SURROUNDED BY RESIDENCES,41-067-1003,AQS
12/23/2002,36,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
12/24/2002,48,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
12/25/2002,39,,SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING,41-051-0244,AQS
12/26/2002,55,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
12/27/2002,31,,Portland - SE Lafayette,41-051-0080,AQS
12/28/2002,52,,Beaverton - Highland Park,41-067-0111,AQS
12/29/2002,28,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
12/30/2002,27,,Portland - SE Lafayette,41-051-0080,AQS
12/31/2002,44,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
01/01/2003,46,,Portland - SE Lafayette,41-051-0080,AQS
01/02/2003,22,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
01/03/2003,46,,VACANT LOT SURROUNDED BY RESIDENCES,41-067-1003,AQS
01/04/2003,35,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
01/05/2003,61,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
01/06/2003,101,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
01/07/2003,63,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
01/08/2003,70,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
01/09/2003,55,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
01/10/2003,43,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
01/11/2003,50,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
01/12/2003,62,,VACANT LOT SURROUNDED BY RESIDENCES,41-067-1003,AQS
01/13/2003,39,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
01/14/2003,35,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
01/15/2003,67,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
01/16/2003,65,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
01/17/2003,59,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
01/18/2003,86,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
01/19/2003,63,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
01/20/2003,66,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
01/21/2003,107,,VACANT LOT SURROUNDED BY RESIDENCES,41-067-1003,AQS
01/22/2003,25,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
01/23/2003,42,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
01/24/2003,34,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
01/25/2003,24,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
01/26/2003,24,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
01/27/2003,52,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
01/28/2003,45,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
01/29/2003,20,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
01/30/2003,33,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
01/31/2003,12,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
02/01/2003,21,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
02/02/2003,61,,VACANT LOT SURROUNDED BY RESIDENCES,41-067-1003,AQS
02/03/2003,36,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
02/04/2003,51,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
02/05/2003,60,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
02/06/2003,21,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
02/07/2003,56,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
02/08/2003,69,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
02/09/2003,78,,Portland - SE Lafayette,41-051-0080,AQS
02/10/2003,39,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
02/11/2003,58,,VACANT LOT SURROUNDED BY RESIDENCES,41-067-1003,AQS
02/12/2003,53,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
02/13/2003,58,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
02/14/2003,66,,VACANT LOT SURROUNDED BY RESIDENCES,41-067-1003,AQS
02/15/2003,37,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
02/16/2003,14,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
02/17/2003,40,,VACANT LOT SURROUNDED BY RESIDENCES,41-067-1003,AQS
02/18/2003,26,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
02/19/2003,30,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
02/20/2003,15,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
02/21/2003,13,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
02/22/2003,25,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
02/23/2003,34,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
02/24/2003,20,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
02/25/2003,43,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
02/26/2003,80,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
02/27/2003,61,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
02/28/2003,62,,VACANT LOT SURROUNDED BY RESIDENCES,41-067-1003,AQS
03/01/2003,56,,Portland - SE Lafayette,41-051-0080,AQS
03/02/2003,56,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
03/03/2003,39,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
03/04/2003,64,,Beaverton - Highland Park,41-067-0111,AQS
03/05/2003,14,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
03/06/2003,23,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
03/07/2003,32,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
03/08/2003,32,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
03/09/2003,20,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
03/10/2003,16,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
03/11/2003,17,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
03/12/2003,20,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
03/13/2003,20,,Portland - SE Lafayette,41-051-0080,AQS
03/14/2003,18,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
03/15/2003,27,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
03/16/2003,28,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
03/17/2003,40,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
03/18/2003,20,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
03/19/2003,41,,VACANT LOT SURROUNDED BY RESIDENCES,41-067-1003,AQS
03/20/2003,19,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
03/21/2003,14,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
03/22/2003,20,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
03/23/2003,25,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
03/24/2003,43,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
03/25/2003,27,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
03/26/2003,29,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
03/27/2003,34,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
03/28/2003,55,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
03/29/2003,48,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
03/30/2003,43,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
03/31/2003,21,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
04/01/2003,20,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
04/02/2003,19,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
04/03/2003,23,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
04/04/2003,30,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
04/05/2003,21,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
04/06/2003,29,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
04/07/2003,34,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
04/08/2003,25,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
04/09/2003,25,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
04/10/2003,34,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
04/11/2003,25,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
04/12/2003,32,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
04/13/2003,19,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
04/14/2003,18,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
04/15/2003,25,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
04/16/2003,20,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
04/17/2003,29,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
04/18/2003,40,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
04/19/2003,52,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
04/20/2003,41,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
04/21/2003,31,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
04/22/2003,45,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
04/23/2003,27,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
04/24/2003,20,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
04/25/2003,27,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
04/26/2003,20,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
04/27/2003,35,,Portland - SE Lafayette,41-051-0080,AQS
04/28/2003,30,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
04/29/2003,21,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
04/30/2003,30,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
05/01/2003,32,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
05/02/2003,36,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
05/03/2003,39,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
05/04/2003,18,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
05/05/2003,29,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
05/06/2003,32,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
05/07/2003,32,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
05/08/2003,35,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
05/09/2003,59,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
05/10/2003,48,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
05/11/2003,46,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
05/12/2003,43,,Portland - SE Lafayette,41-051-0080,AQS
05/13/2003,39,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
05/14/2003,37,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
05/15/2003,28,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
05/16/2003,28,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
05/17/2003,25,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
05/18/2003,30,,"WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM",41-051-0246,AQS
05/19/2003,28,,VANCOUVER - 4TH PL BLVD E,53-011-0013,AQS
